query_name,hp_desc,hp_id,score
Icreased proportion of unswitched memory B cells,Renal tubular cell atrophy,HP_0000092,
Bullet-shape middle phalanx of the 4th toe,Triangular shaped mouth,HP_0000207,
Primary amenorrhe,Delayed eruption of primary teeth,HP_0000680,
Triangular tiia,Triangular mouth,HP_0000207,
Enteocolitis,,,-1.0
ouleaux formation,Abnormal formation of the hip,HP_0001385,
Y-inked inheritance,Mode of inheritance,HP_0000005,
Duplication of the proxima phalanx of the 2nd finger,Ureteral duplication,HP_0000073,
Reduced attentionregulation,Reduced salivation,HP_0000217,
Pear-shaped vertebae,Triangular shaped mouth,HP_0000207,
Duplicate tragus,Ureteral duplication,HP_0000073,
Eyelid erythem,Abnormal eyelid morphology,HP_0000492,
Broad metacarpal piphyses,Broad mouth,HP_0000154,
ens in dente,Chin dent,HP_0010751,
Ulnar deviation of thmb,Globe retraction and deviation on abduction,HP_0000497,
Small radial eiphyses,Small uterus,HP_0000013,
Lon distal phalanx of finger,Absent distal interphalangeal creases,HP_0001032,
Small epiphyses of the tes,Small uterus,HP_0000013,
Transphysealfracture of the distal humerus,Absent distal interphalangeal creases,HP_0001032,
Ureteropelvic junction obstructin,Ureteropelvic junction obstruction,HP_0000074,
Retinal hle,Abnormal retinal morphology,HP_0000479,
Increased level of hippuric aid in urine,Increased post-void residual urine volume,HP_0000016,
obsolete ractured head,obsolete Clitoromegaly,HP_0000057,
Short chordae tendineae of the mitral alve,Short penis,HP_0000054,
Irreular epiphysis of the distal phalanx of the thumb,Absent distal interphalangeal creases,HP_0001032,
Infantile sesorineural hearing impairment,Hearing abnormality,HP_0000364,
Abnormal CSF ornithine conentration,Abnormality of body height,HP_0000002,
Spinocerebelar tract degeneration,Recurrent urinary tract infections,HP_0000010,
Ureterovsical stenosis,Ureteral stenosis,HP_0000071,
Positio,,,-1.0
Temporal artery tortusity,Abnormality of mastoid process of temporal bone,HP_0000264,
Bronchiolecasis,,,-1.0
Foveal sbretinal hyporeflective spaces on macular OCT,Widely spaced eyes,HP_0000316,
Acue esophageal necrosis,Warfarin-induced skin necrosis,HP_0001038,
Proteiuria,,,-1.0
Symphalangsm of middle phalanx of 5th finger,Abnormality of the middle ear,HP_0000370,
Deficient excision of UV-induced pyrimidine dimers i DNA,Vertical deficiency of upper lip,HP_0000188,
Volar fngernail,Volar fingernail,HP_0033976,
Permanent junctional reiprocating tachycardia,Ureteropelvic junction obstruction,HP_0000074,
Paraspinal neurofibroa,Paraspinal neurofibroma,HP_0006751,
Hypolastic,,,-1.0
Sulfite oxiase deficiency,Vertical deficiency of upper lip,HP_0000188,
Pseudoepiphysis of the 2n finger,Distal finger flexion creases absent,HP_0001032,
Abnorality of the ocular adnexa,obsolete Abnormality of the ocular region,HP_0000284,
Hemopericardum,,,-1.0
Wide epiphysesof the upper limbs,Wide ureter,HP_0000072,
Peripheral retinal neovasculaization,Abnormal retinal morphology,HP_0000479,
Abnormal circulating biotinidase concetration,Abnormality of body height,HP_0000002,
cute rhabdomyolysis,Rhabdomyolysis,HP_0003201,
Glucoe intolerance,Intolerance to frustration,HP_0000744,
Placnta increta,Placenta increta,HP_0025655,
Abnormal flash visual evoke potentials,Abnormality of body height,HP_0000002,
Reduced red cell adenosie deaminase level,Renal tubular cell atrophy,HP_0000092,
obsolete Reduced cerebrospinal fluid 5-methyletrahydrofolate concentration,obsolete Clitoromegaly,HP_0000057,
Curvilinear ericallosal lipoma,Multiple lipomas,HP_0001012,
Posterior pituitar agenesis,Renal agenesis,HP_0000104,
Reduced heme oxygenase activty,Reduced salivation,HP_0000217,
Enlaged epiphysis of the proximal phalanx of the 5th toe,Proximal tubulopathy,HP_0000114,
Agenesis of axillary premolar,Renal agenesis,HP_0000104,
Bullet-shaped 1st metcarpal,Triangular shaped mouth,HP_0000207,
Coller's sign,Frontal release signs,HP_0000743,
Glaellar hemangioma,Facial hemangioma,HP_0000329,
Congenital panfollicular evus,obsolete Congenital strabismus,HP_0000487,
Descendin aorta hypoplasia,Hypoplasia of the uterus,HP_0000013,
asal mucosa vasculitis,Abnormal nasal mucosa morphology,HP_0000433,
obsolete Generalized osteoporosis with patholoic fractures,obsolete Clitoromegaly,HP_0000057,
Triangular shaped middlephalanx of the 2nd toe,Triangular mouth,HP_0000207,
11 thoraci vertebrae,11 pairs of ribs,HP_0000878,
Impaied platelet adhesion,Platelet abnormalities,HP_0001872,
Vertebra fusion,Rib fusion,HP_0000902,
Preaxial polydacyly,Preaxial hand polydactyly,HP_0001177,
Dysgnesis of the hippocampus,Abnormal hippocampus morphology,HP_0025100,
Aplasia/Hypoplasia of the middle phalanx of the 3d finger,Hypoplasia of the uterus,HP_0000013,
Neonatal breathing dysreulation,Neonatal teeth,HP_0000695,
Pseudoepiphysis of the distal phalanx of the 5thfinger,Absent distal interphalangeal creases,HP_0001032,
Abnorma plasmablast proportion,obsolete Increased proportion of peripheral CD3+ T cells,HP_0002845,
Small foramenmagnum,Small uterus,HP_0000013,
Tapere humerus,Tapered finger,HP_0001182,
Nummula eczema,Eczema,HP_0000964,
D-2-hydroxyglutaric acidria,D-2-hydroxyglutaric aciduria,HP_0012321,
Gastroenteritis-related febrile seizure,Incorrect relation between upper and lower dental arches,HP_0000689,
obsolete Decreased subcuaneous fat,Decreased function of male gonad,HP_0000026,
Cold-induced hemolyis,Warfarin-induced skin necrosis,HP_0001038,
Aplasia/Hypoplasia of the abdominal wall musculatur,Hypoplasia of the uterus,HP_0000013,
EEG with ontinuous slow activity,Decreased activity of gonads,HP_0000135,
Hypopgmentation of the skin,Thickened facial skin with coarse facial features,HP_0000280,
Myocardialfibrosis,,,-1.0
Abnormality of cytokine seretion,Abnormality of body height,HP_0000002,
Contracture of the metacarpophalangeal joint of the 3rdfinger,Calcium deposits in joints,HP_0000934,
Multiple lenigines,Multiple oral frenula,HP_0000191,
Triggered by exposue to medication,Parkinsonism with favorable response to dopaminergic medication,HP_0002548,
Abnormal crneal limbus morphology,Abnormality of body height,HP_0000002,
Coonary artery fistula,Rectovaginal fistula,HP_0000143,
Skeletal muscleatrophy,Abnormality of the skeletal system,HP_0000924,
Abnormalcirculating free fatty acid concentration,Uric acid nephrolithiasis,HP_0000791,
Laryngotracheal stensis,Laryngotracheal stenosis,HP_0004894,
obsolete Diltation of ascending aorta,obsolete Clitoromegaly,HP_0000057,
Superficial episcleral hyperemi,Prominent superficial veins,HP_0001015,
Isoleuinuria,,,-1.0
Protin-losing enteropathy,Enteropathy,HP_0002242,
Cystthioninemia,,,-1.0
Conjuntival nodule,Gingival fibrous nodules,HP_0000169,
Coarctation in the transvese aortic arch,High arched palate,HP_0000218,
Basilar artery calcfication,Abnormal retinal artery morphology,HP_0000630,
Polynuropathy,,,-1.0
Abnormal foveal mrphology on macular OCT,Abnormality of body height,HP_0000002,
Premature delivery because of cervical insufficiency or membrane fraglity,Renal insufficiency,HP_0000083,
Contracture of the metacapophalangeal joint of the 5th finger,Calcium deposits in joints,HP_0000934,
Decreased circulating calcitonin concentratin,Decreased function of male gonad,HP_0000026,
Duplication of the distal halanx of the 4th toe,Ureteral duplication,HP_0000073,
Orbital ceft,Abnormality of the orbital region,HP_0000315,
Paratormone-independent increased renal tubular calcium reabsorption,Multicystic renal dysplasia,HP_0000003,
Broad nasl tip,Broad mouth,HP_0000154,
Typical absenc status epilepticus,Smaller than typical growth of scrotum,HP_0000046,
Abnormal toe morpholgy,Abnormality of body height,HP_0000002,
Cervical spine hyperobility,Limited cervical range of motion,HP_0000466,
obsolete Renalaminoaciduria,obsolete Clitoromegaly,HP_0000057,
Renal arteriole media hypertrophy,Multicystic renal dysplasia,HP_0000003,
Icreased reactive oxygen species production,Abnormality of tear production,HP_0000632,
Increased CSF N-acetylaspartic acd concentration,Increased post-void residual urine volume,HP_0000016,
Esinophilic liver infiltration,Liver spots,HP_0001003,
Increaed anti-gluten IgE antibody level,High urine protein levels,HP_0000093,
Absent proxima radial epiphyses,Absent sperm in semen,HP_0000027,
Inceased head circumference,Abnormality of head or neck,HP_0000152,
Qadriceps muscle weakness,Pain of muscles of mastication,HP_0000211,
Abnormal axial skeleton morpholog,Abnormality of body height,HP_0000002,
Abnormal lysosoma morphology,Abnormality of body height,HP_0000002,
Loer eyelid laxity,Abnormal eyelid morphology,HP_0000492,
Spina bifida occulta at 1,Uvula bifida,HP_0000193,
Hypplasia of the bladder,Functional abnormality of the bladder,HP_0000009,
Rectalatresia,,,-1.0
Abnormal prportion of CD8-positive T cells,Abnormality of body height,HP_0000002,
Impaired hoizontal smooth pursuit,Smooth swollen tongue,HP_0000206,
"Abnormal aggressive, impulsive or violent behavor",Abnormality of body height,HP_0000002,
Retina exudate,Abnormal retina,HP_0000479,
Neck muscle hypertrohy,Abnormality of head or neck,HP_0000152,
Corneal dystroph,Corneal abnormalities,HP_0000481,
Abnormal CSF carnosin concentration,Abnormality of body height,HP_0000002,
Excesive interest in others,"Restrictive behavior, interests, and activities",HP_0000723,
Urinary bladde sphincter dysfunction,Recurrent urinary tract infections,HP_0000010,
Necrotizing pulmonary granulomatosi,Abnormal pulmonary valve morphology,HP_0001641,
Elevated urinary epinephrin level,Recurrent urinary tract infections,HP_0000010,
Reduced epiderma plectin protein expression,High urine protein levels,HP_0000093,
Elevated blink rat,Elevated palate,HP_0000218,
Renal corticl atrophy,Multicystic renal dysplasia,HP_0000003,
Osseous aresia of the external auditory canal,Abnormal male external genitalia morphology,HP_0000032,
Epiermal necrosis,Warfarin-induced skin necrosis,HP_0001038,
Stippling of the epipysis of the distal phalanx of the 2nd toe,Absent distal interphalangeal creases,HP_0001032,
Hyperplasia of the feoral trochanters,Renal juxtaglomerular cell hypertrophy/hyperplasia,HP_0000111,
Odonoma,,,-1.0
Subperiosteal bone reorption,Bossing of parietal bone,HP_0000242,
Atypical perifissural noule,Atypical appearance of female genitals,HP_0000061,
Partial IgA deiciency,Partial thickness cleft hard palate,HP_0000176,
Aganglioic megacolon,Aganglionic megacolon,HP_0002251,
Anti-nucleolus-organizing egion antibody positivity,External ear position defect,HP_0000357,
Abnormal proportion of naive CD8 T cell,Abnormality of body height,HP_0000002,
Geographic tonge,Geographic tongue,HP_0025252,
Apasia/Hypoplasia of the distal phalanges of the hand,Hypoplasia of the uterus,HP_0000013,
Cardiac sacoma,Abnormality of cardiac morphology,HP_0001627,
Sleep apea,A neurological disorder marked by a sudden recurrent uncontrollable compulsion to sleep,HP_0002330,
Siff ankle,Ankle swelling,HP_0001785,
Clef lip,Underdeveloped vaginal lips,HP_0000059,
Dimple on asal tip,Bulbous nasal tip,HP_0000414,
Spinal canal stnosis,Abnormality of the auditory canal,HP_0000372,
Intratubulr calcium oxalate casts,Too much calcium deposited in kidneys,HP_0000121,
Redced antithrombin antigen,Reduced antithrombin III activity,HP_0001976,
Stiff wris,"Involuntary muscle stiffness, contraction, or spasm",HP_0001257,
Oycephaly,,,-1.0
Increased globside Gb3 level,Increased post-void residual urine volume,HP_0000016,
Rheumatoid athritis,Rheumatoid arthritis,HP_0001370,
Increased circulting creatine kinase BB isoform,Increased post-void residual urine volume,HP_0000016,
Anti-hexokinase-1 antibodypositivity,Neutropenia in presence of anti-neutropil antibodies,HP_0001904,
Oligogenic inheritane,Oligogenic inheritance,HP_0010983,
Pinoblastoma,,,-1.0
Abnormal toracic duct morphology,Abnormality of body height,HP_0000002,
Molar incisor malormation,Macrodontia of permanent maxillary central incisor,HP_0000675,
D-2-hyroxyglutaric acidemia,Methylmalonic acidemia,HP_0002912,
Sarcoa,,,-1.0
Toxemia of pegnancy,Toxemia of pregnancy,HP_0100603,
Heparin-induced thrombocyopenia,Warfarin-induced skin necrosis,HP_0001038,
Small intestinal perfortion,Small uterus,HP_0000013,
Hstiocytoma,,,-1.0
Anterior ueitis,Abnormality of the anterior fontanelle,HP_0000236,
Decreased resing energy expenditure,Decreased function of male gonad,HP_0000026,
Reduced systolicfunction,Reduced salivation,HP_0000217,
Recurrent otiis media,Recurrent urinary tract infections,HP_0000010,
Pseudoepiphysis of he proximal phalanx of the 5th finger,Proximal tubulopathy,HP_0000114,
Abnormal pulmonary artery morphlogy,Abnormality of body height,HP_0000002,
Abnormality of frontal process of mxilla,Abnormality of body height,HP_0000002,
1-minute APGAR scoe of 6,Acute emergence over minutes,HP_0025306,
Dumbbell-shaed humerus,Dumbbell-shaped long bone,HP_0000947,
Plgiocephaly,,,-1.0
Abnormal epiphysis morphology of the phalangs of the hand,Abnormality of body height,HP_0000002,
Squared-off patyspondyly,Square face,HP_0000321,
Anticlass II HLA antibody positivity,External ear position defect,HP_0000357,
Severe epressive language delay,Severe periodontitis,HP_0000166,
Aplasia/Hypoplasa of the cerebellar vermis,Renal aplasia,HP_0000104,
plasia/Hypoplasia involving the carpal bones,Hypoplasia of the uterus,HP_0000013,
Positive Phalen tet,External ear position defect,HP_0000357,
Progressive ypotrichosis,Progressive microcephaly,HP_0000253,
Progressive macrcephaly,Progressive microcephaly,HP_0000253,
Sertoli cell neoplam,Renal tubular cell atrophy,HP_0000092,
Nurofibrillary tangles,Neurofibrillary tangles,HP_0002185,
Overje,,,-1.0
Latent hpermetropia,Latent hypermetropia,HP_0500042,
Abnormality of the muscuoskeletal system,Abnormality of body height,HP_0000002,
acial wrinkling,Periorbital wrinkles,HP_0000607,
Focal pancreatic islet hperplasia,Focal segmental glomerulosclerosis,HP_0000097,
Abnormality of the proximal umeral epiphysis,Abnormality of body height,HP_0000002,
Maternal diaetes,Maternal oligohydramnios,HP_0001562,
Curved middle phalnx of the 4th finger,Abnormality of the middle ear,HP_0000370,
Bilambdoid synostosi,Synostosis of distal phalanges,HP_0001204,
Abnormal brinstem morphology,Abnormality of body height,HP_0000002,
Aplasia/Hypoplasia of the cavicles,Hypoplasia of the uterus,HP_0000013,
Catplexy,,,-1.0
Osteolytic defects of themiddle phalanx of the 2nd finger,Genital defects,HP_0000078,
Elargement of the distal femoral epiphysis,Absent distal interphalangeal creases,HP_0001032,
Aplasia of the tarsal bone,Renal aplasia,HP_0000104,
Aplasia/Hypoplasia o the cochlea,Hypoplasia of the uterus,HP_0000013,
Membranous subvavular aortic stenosis,Ureteral stenosis,HP_0000071,
Gastrointestinalulcer,,,-1.0
Bladdr carcinoma,Hepatocellular carcinoma,HP_0001402,
Stippling of the epiphysis of the proximal phalanx of te 2nd finger,Proximal tubulopathy,HP_0000114,
Increased QRS votage,Increased post-void residual urine volume,HP_0000016,
Subretinaldeposits,,,-1.0
Increased tear producton,Increased post-void residual urine volume,HP_0000016,
Cold-induced muscle ramps,Pain of muscles of mastication,HP_0000211,
Cervical vertebral bodies with decreaed anteroposterior diameter,Abnormality of body height,HP_0000002,
Lng uvula,Abnormal uvula morphology,HP_0000172,
Elevated umbilicalartery pulsatility,Elevated palate,HP_0000218,
Branchial sius,Branchial anomaly,HP_0009794,
Rieger nomaly,Rieger anomaly,HP_0000558,
Abnormal upper lip morhology,Abnormality of body height,HP_0000002,
Abnormal platelet ranules,Abnormality of body height,HP_0000002,
Hpnic headache,Intermittent migraine headaches,HP_0002076,
Fractured epiphysis of middle halanx of manus,Abnormality of the middle ear,HP_0000370,
pisodic hemiplegia,Hemiplegia,HP_0002301,
Poserior mediastinal mass,Tooth mass arch size discrepancy,HP_0000678,
Localized perodontitis,Localized clonic seizure,HP_0002266,
Increased urine deoxypyridioline level,Increased post-void residual urine volume,HP_0000016,
Anti-asparaginyl-tRNA synthetase antibody positiity,Neutropenia in presence of anti-neutropil antibodies,HP_0001904,
Cleftala nasi,"Ala nasi, underdeveloped",HP_0000430,
Anti-thyroid-stmulating hormone receptor antibody positivity,External ear position defect,HP_0000357,
